merchant_id,week,segment,if_anomaly_score,personal_anomaly_score,anomaly_score,is_anomalous,refund_spike_flag,cumulative_refund_spikes
MID_0064,20,healthy,10.077867165484495,6.396388269743408,8.42,0,0,0
MID_0064,21,healthy,5.674907094843838,4.46404634186302,5.13,0,0,0
MID_0064,22,healthy,26.244023413272615,21.68682638578534,24.19,0,0,0
MID_0064,23,healthy,23.258297404716146,14.303388784465623,19.23,0,0,0
MID_0064,24,healthy,13.721201699922775,24.979860808054436,18.79,0,0,0
MID_0065,1,healthy,25.16473114048913,0.0,13.84,0,0,0
MID_0065,2,healthy,29.088578084204098,0.0,16.0,0,0,0
MID_0065,3,healthy,10.622149493061048,4.6023914569426285,7.91,0,0,0
MID_0065,4,healthy,12.397839721834474,15.088043601668613,13.61,0,0,0
MID_0065,5,healthy,5.378543021979614,5.396451283051172,5.39,0,0,0
MID_0065,6,healthy,4.071768668908518,8.3158928602895,5.98,0,0,0
MID_0065,7,healthy,4.1719400922744,7.498584610540804,5.67,0,0,0
MID_0065,8,healthy,10.465250994769926,18.782549044031576,14.21,0,0,0
MID_0065,9,healthy,8.40330822587582,17.09247733168717,12.31,0,0,0
MID_0065,10,healthy,13.823154451526559,20.217393236303753,16.7,0,0,0
MID_0065,11,healthy,16.398732122361086,14.043553180647534,15.34,0,0,0
MID_0065,12,healthy,6.019104639840169,10.267722880603715,7.93,0,0,0
MID_0065,13,healthy,6.966474166776859,3.2954751489323093,5.31,0,0,0
MID_0065,14,healthy,5.691275402481536,2.6110984273296074,4.31,0,0,0
MID_0065,15,healthy,5.880065341904172,10.984586835971792,8.18,0,0,0
MID_0065,16,healthy,15.513847580834778,6.182421535730439,11.31,0,0,0
MID_0065,17,healthy,7.538990101618507,2.21610051851497,5.14,0,0,0
MID_0065,18,healthy,11.786973552703058,0.0,6.48,0,0,0
MID_0065,19,healthy,9.884509115447623,3.370969526444352,6.95,0,0,0
MID_0065,20,healthy,20.15662312434842,14.675871809749037,17.69,0,0,0
MID_0065,21,healthy,11.364785075699958,4.444858520883161,8.25,0,0,0
MID_0065,22,healthy,16.33611453286215,7.072009376425284,12.17,0,0,0
MID_0065,23,healthy,16.9728925841328,6.8271308101705035,12.41,0,0,0
MID_0065,24,healthy,8.110630225781627,8.530649803597933,8.3,0,0,0
MID_0066,1,healthy,27.90578764282462,0.0,15.35,0,0,0
MID_0066,2,healthy,32.63563055147528,0.0,17.95,0,0,0
MID_0066,3,healthy,16.718780041125132,14.261789133474723,15.61,0,0,0
MID_0066,4,healthy,10.107783098538444,11.500209052769936,10.73,0,0,0
MID_0066,5,healthy,4.942576084301372,10.869185017700016,7.61,0,0,0
MID_0066,6,healthy,11.599714531171962,12.802575275013353,12.14,0,0,0
MID_0066,7,healthy,6.158315698111909,11.186205650965716,8.42,0,0,0
MID_0066,8,healthy,7.68691534528654,8.802180972782022,8.19,0,0,0
MID_0066,9,healthy,11.910892222864442,7.32001338196504,9.84,0,0,0
MID_0066,10,healthy,10.824993030319371,16.32104677290786,13.3,0,0,0
MID_0066,11,healthy,13.562353955064715,0.5463831861618224,7.71,0,0,0
MID_0066,12,healthy,9.036926169262154,2.8504855672994096,6.25,0,0,0
MID_0066,13,healthy,38.10236829831814,10.449000708587048,25.66,0,0,0
MID_0066,14,healthy,21.26883601405669,13.635163577644366,17.83,0,0,0
MID_0066,15,healthy,12.59485051171422,3.1840101287463645,8.36,0,0,0
MID_0066,16,healthy,11.36045295130208,17.23686213871676,14.0,0,0,0
MID_0066,17,healthy,6.402103081250964,17.36406405542476,11.33,0,0,0
MID_0066,18,healthy,9.801718391842401,10.781851030531058,10.24,0,0,0
MID_0066,19,healthy,17.360355784359093,9.49894246735256,13.82,0,0,0
MID_0066,20,healthy,10.146202069288519,7.725439624827987,9.06,0,0,0
MID_0066,21,healthy,8.117914883395354,7.806670557320626,7.98,0,0,0
MID_0066,22,healthy,9.678339869486727,9.504966168367389,9.6,0,0,0
MID_0066,23,healthy,17.566289423863978,4.341206693807894,11.62,0,0,0
MID_0066,24,healthy,4.645238178528627,3.2937994953365126,4.04,0,0,0
MID_0067,1,healthy,12.863548070983583,0.0,7.07,0,0,0
MID_0067,2,healthy,16.47145214305433,0.0,9.06,0,0,0
MID_0067,3,healthy,27.777627495569934,18.467001630925264,23.59,0,0,0
MID_0067,4,healthy,14.360406586113214,14.813625584971582,14.56,0,0,0
MID_0067,5,healthy,17.547610909504137,14.785133188698781,16.3,0,0,0
MID_0067,6,healthy,16.23161811080803,19.161684606511223,17.55,0,0,0
MID_0067,7,healthy,25.191872372095077,23.180182447432422,24.29,0,0,0
MID_0067,8,healthy,18.621801537357406,16.660335545724962,17.74,0,0,0
MID_0067,9,healthy,22.330993602002753,3.6431394854220547,13.92,0,0,0
MID_0067,10,healthy,25.329654881987068,11.610026839123801,19.16,0,0,0
MID_0067,11,healthy,23.724858706724298,10.617000777981369,17.83,0,0,0
MID_0067,12,healthy,20.11549620534513,0.48602160336396655,11.28,0,0,0
MID_0067,13,healthy,22.2483163300436,1.4306719641701742,12.88,0,0,0
MID_0067,14,healthy,16.25327855913899,0.0,8.94,0,0,0
MID_0067,15,healthy,19.691537217706475,4.336766440815809,12.78,0,0,0
MID_0067,16,healthy,23.17798837849867,3.299209704392061,14.23,0,0,0
MID_0067,17,healthy,15.17580431624469,0.6006367575763968,8.62,0,0,0
MID_0067,18,healthy,19.90350061121945,8.153232424039865,14.62,0,0,0
MID_0067,19,healthy,25.917918785440268,10.70159992590363,19.07,0,0,0
MID_0067,20,healthy,16.76066302775817,7.393972773201968,12.55,0,0,0
MID_0067,21,healthy,14.837229868403831,6.125364428604565,10.92,0,0,0
MID_0067,22,healthy,28.069935050313305,7.098178977697116,18.63,0,0,0
MID_0067,23,healthy,23.925632766420264,5.460265291502236,15.62,0,0,0
MID_0067,24,healthy,14.773337276201797,1.31833005504137,8.72,0,0,0
MID_0068,1,healthy,13.383562696991506,0.0,7.36,0,0,0
MID_0068,2,healthy,16.873288950307284,0.0,9.28,0,0,0
MID_0068,3,healthy,17.710798553467807,13.719417111735243,15.91,0,0,0
MID_0068,4,healthy,4.828094837146326,9.598569936388111,6.97,0,0,0
MID_0068,5,healthy,3.745230963694733,12.937676011608707,7.88,0,0,0
MID_0068,6,healthy,9.682106447434563,14.40296317384335,11.81,0,0,0
MID_0068,7,healthy,5.610583799573073,9.995340960239755,7.58,0,0,0
MID_0068,8,healthy,8.838863218936789,9.66509673017521,9.21,0,0,0
MID_0068,9,healthy,4.6410036824312915,1.8334683881438627,3.38,0,0,0
MID_0068,10,healthy,9.855941574085346,8.583711489273615,9.28,0,0,0
MID_0068,11,healthy,3.947836748883319,9.322247283060817,6.37,0,0,0
MID_0068,12,healthy,7.800648319239407,4.93246935210431,6.51,0,0,0
MID_0068,13,healthy,4.017517384975107,8.387734881730227,5.98,0,0,0
MID_0068,14,healthy,5.083195759398689,4.052147119286001,4.62,0,0,0
MID_0068,15,healthy,2.536553937479319,16.273415163855624,8.72,0,0,0
MID_0068,16,healthy,3.4180660713128996,13.93193293698908,8.15,0,0,0
MID_0068,17,healthy,9.79202700993342,2.902496313613986,6.69,0,0,0
MID_0068,18,healthy,4.731668800168473,1.4753861553535237,3.27,0,0,0
MID_0068,19,healthy,11.298284957653665,1.9694348818479104,7.1,0,0,0
MID_0068,20,healthy,6.94008668359997,6.850770708897634,6.9,0,0,0
MID_0068,21,healthy,4.249205769345213,3.441666512168403,3.89,0,0,0
MID_0068,22,healthy,9.209077028100536,0.0,5.06,0,0,0
MID_0068,23,healthy,7.748924493152762,8.766254537791308,8.21,0,0,0
MID_0068,24,healthy,8.340115492635904,4.209916956576648,6.48,0,0,0
MID_0069,1,healthy,10.79627743276042,0.0,5.94,0,0,0
MID_0069,2,healthy,14.83011907455186,0.0,8.16,0,0,0
MID_0069,3,healthy,22.24570182184117,15.241941336510553,19.09,0,0,0
MID_0069,4,healthy,15.099034772179287,4.98685286748643,10.55,0,0,0
MID_0069,5,healthy,8.770958561854437,4.139212786434101,6.69,0,0,0
MID_0069,6,healthy,12.802603103563065,8.38272494999691,10.81,0,0,0
MID_0069,7,healthy,14.399176396441273,7.316708123585519,11.21,0,0,0
MID_0069,8,healthy,11.825141620361117,1.3662681689503524,7.12,0,0,0
MID_0069,9,healthy,7.9916961475447374,3.0705918605928404,5.78,0,0,0
MID_0069,10,healthy,23.802954712986025,0.0,13.09,0,0,0
MID_0069,11,healthy,14.512367132091022,0.7297930652065124,8.31,0,0,0
MID_0069,12,healthy,10.204524525869079,0.9179699225036068,6.03,0,0,0
MID_0069,13,healthy,10.683841940139665,0.0,5.88,0,0,0
MID_0069,14,healthy,6.829790883181803,1.6384550203088637,4.49,0,0,0
MID_0069,15,healthy,8.366897259192509,9.88210937333701,9.05,0,0,0
MID_0069,16,healthy,6.5168760481687915,5.4477219556018435,6.04,0,0,0
MID_0069,17,healthy,13.706566198244508,27.24842176875144,19.8,0,0,0
MID_0069,18,healthy,11.45060618323854,0.0,6.3,0,0,0
MID_0069,19,healthy,8.956911187305888,5.921320832358107,7.59,0,0,0
MID_0069,20,healthy,9.86321422284864,7.632722363288927,8.86,0,0,0
MID_0069,21,healthy,9.74566404814956,0.0,5.36,0,0,0
MID_0069,22,healthy,16.523075805066384,0.0,9.09,0,0,0
MID_0069,23,healthy,10.003542207817686,2.9293632692407297,6.82,0,0,0
MID_0069,24,healthy,10.881267963488897,2.2263621492139927,6.99,0,0,0
MID_0070,1,healthy,8.024591764388207,0.0,4.41,0,0,0
MID_0070,2,healthy,10.001326049163756,0.0,5.5,0,0,0
MID_0070,3,healthy,18.97218456028876,12.462936896561425,16.04,0,0,0
MID_0070,4,healthy,12.691834811650724,14.72117968762436,13.61,0,0,0
MID_0070,5,healthy,13.804157211727095,17.95650825589793,15.67,0,0,0
MID_0070,6,healthy,10.581324254796556,19.50219542374356,14.6,0,0,0
MID_0070,7,healthy,15.78791629930599,6.074729198475097,11.42,0,0,0
MID_0070,8,healthy,17.680903616519583,22.404661086012556,19.81,0,0,0
MID_0070,9,healthy,17.129935008799873,0.0,9.42,0,0,0
MID_0070,10,healthy,23.620153619267292,7.200347311967925,16.23,0,0,0
MID_0070,11,healthy,21.50990107201959,8.328746027465142,15.58,0,0,0
MID_0070,12,healthy,15.132940186526875,0.10632295587363762,8.37,0,0,0
MID_0070,13,healthy,14.645414443159183,2.8007187022436084,9.32,0,0,0
MID_0070,14,healthy,14.559050378230722,5.268503232217792,10.38,0,0,0
MID_0070,15,healthy,11.805231693042343,4.904538534175495,8.7,0,0,0
MID_0070,16,healthy,16.208551583534952,4.528248740008433,10.95,0,0,0
MID_0070,17,healthy,8.79503540981033,2.5304284949845925,5.98,0,0,0
MID_0070,18,healthy,18.97068081745049,10.379498020105334,15.1,0,0,0
MID_0070,19,healthy,22.049090544318872,8.989674322338628,16.17,0,0,0
MID_0070,20,healthy,15.571555987583382,4.530189708286541,10.6,0,0,0
MID_0070,21,healthy,16.03956407950927,2.649378471006071,10.01,0,0,0
MID_0070,22,healthy,17.744363905635293,0.0,9.76,0,0,0
MID_0070,23,healthy,19.04062711596472,6.2027391010544966,13.26,0,0,0
MID_0070,24,healthy,14.495846276572669,3.8591528151539043,9.71,0,0,0
MID_0071,1,healthy,4.820259215178979,0.0,2.65,0,0,0
MID_0071,2,healthy,10.869916823970422,0.0,5.98,0,0,0
MID_0071,3,healthy,7.463387616656803,15.070427736908925,10.89,0,0,0
MID_0071,4,healthy,4.033009184516777,14.139466751706884,8.58,0,0,0
MID_0071,5,healthy,6.232284522463375,20.070193955102265,12.46,0,0,0
MID_0071,6,healthy,3.044798338816805,13.600703161684228,7.79,0,0,0
MID_0071,7,healthy,4.3625081139564585,11.153784320573548,7.42,0,0,0
MID_0071,8,healthy,6.576488093915052,16.961623228765244,11.25,0,0,0
MID_0071,9,healthy,2.622512330664437,15.90639230196566,8.6,0,0,0
MID_0071,10,healthy,6.561109292768763,8.846539408608528,7.59,0,0,0
MID_0071,11,healthy,12.232395069881697,14.319901836383798,13.17,0,0,0
MID_0071,12,healthy,7.01605098678507,13.229211955561171,9.81,0,0,0
MID_0071,13,healthy,8.269117464401553,21.01134177622171,14.0,0,0,0
MID_0071,14,healthy,3.094651883838196,13.84447112057996,7.93,0,0,0
MID_0071,15,healthy,5.712718270613467,25.126615414521176,14.45,0,0,0
MID_0071,16,healthy,3.703262546304321,19.88350641710182,10.98,0,0,0
MID_0071,17,healthy,8.48945601463138,22.353434712967665,14.73,0,0,0
MID_0071,18,healthy,8.249077527679484,1.9848187282030694,5.43,0,0,0
MID_0071,19,healthy,2.3918397599850048,1.084606212992653,1.8,0,0,0
MID_0071,20,healthy,3.9451770432198594,8.182326554937589,5.85,0,0,0
MID_0071,21,healthy,5.377430346069468,0.0,2.96,0,0,0
MID_0071,22,healthy,7.90978002998512,0.0,4.35,0,0,0
MID_0071,23,healthy,14.278089528091954,20.26835533080614,16.97,0,0,0
MID_0071,24,healthy,11.64235531505905,27.604342095480934,18.83,0,0,0
MID_0072,1,healthy,4.261796289859144,0.0,2.34,0,0,0
MID_0072,2,healthy,5.8504093704063465,0.0,3.22,0,0,0
MID_0072,3,healthy,4.723355912296939,18.285488111081012,10.83,0,0,0
MID_0072,4,healthy,3.19869856186075,17.85480541489182,9.79,0,0,0
MID_0072,5,healthy,5.524982477055155,17.78262673126889,11.04,0,0,0
MID_0072,6,healthy,1.5416319456468535,18.74899731745145,9.28,0,0,0
MID_0072,7,healthy,4.494562856051779,2.57068215081387,3.63,0,0,0
MID_0072,8,healthy,3.9611050633797875,16.63302240500797,9.66,0,0,0
MID_0072,9,healthy,2.60271919988463,14.163008770760186,7.8,0,0,0
MID_0072,10,healthy,9.182922595712965,3.236537378361154,6.51,0,0,0
MID_0072,11,healthy,10.06048603170869,22.206401510682646,15.53,0,0,0
MID_0072,12,healthy,0.14837055330959792,20.418703059261613,9.27,0,0,0
MID_0072,13,healthy,4.968217669196783,1.4212910848026294,3.37,0,0,0
MID_0072,14,healthy,2.7739842401591113,4.748004874113773,3.66,0,0,0
MID_0072,15,healthy,2.8681793711184236,0.0,1.58,0,0,0
MID_0072,16,healthy,1.0907814325654297,1.6605600914490648,1.35,0,0,0
MID_0072,17,healthy,4.4245746636945515,8.848107752889497,6.42,0,0,0
MID_0072,18,healthy,10.916292526187256,4.65038798501248,8.1,0,0,0
MID_0072,19,healthy,3.849586754771897,8.361493830341455,5.88,0,0,0
MID_0072,20,healthy,6.770937675772195,22.756672748493724,13.96,0,0,0
MID_0072,21,healthy,8.425795688460678,17.4329199350314,12.48,0,0,0
MID_0072,22,healthy,8.246978531654465,4.9513559794862045,6.76,0,0,0
MID_0072,23,healthy,11.185218643720118,18.172294849570104,14.33,0,0,0
MID_0072,24,healthy,4.61205350238362,17.99368702629002,10.63,0,0,0
MID_0073,1,healthy,51.49137850073057,0.0,28.32,0,0,0
MID_0073,2,healthy,53.318466428562616,0.0,29.33,0,0,0
MID_0073,3,healthy,19.368404765498937,7.34046531426725,13.96,0,0,0
MID_0073,4,healthy,3.7779817530068955,10.153763216876861,6.65,0,0,0
MID_0073,5,healthy,9.590090608408405,20.72742502719051,14.6,0,0,0
MID_0073,6,healthy,5.273869107645219,8.488342641248613,6.72,0,0,0
MID_0073,7,healthy,7.200890899394566,9.185866544948373,8.09,0,0,0
MID_0073,8,healthy,6.67366370984155,7.432963199922642,7.02,0,0,0
MID_0073,9,healthy,3.057585648501708,4.726812137699304,3.81,0,0,0
MID_0073,10,healthy,18.582685623368288,0.0,10.22,0,0,0
MID_0073,11,healthy,15.394219759098643,11.081992354721299,13.45,0,0,0
MID_0073,12,healthy,14.70434845179654,0.0,8.09,0,0,0
MID_0073,13,healthy,7.174135335041934,2.412912687694552,5.03,0,0,0
MID_0073,14,healthy,1.9071754928792362,0.0,1.05,0,0,0
MID_0073,15,healthy,3.7439766256475564,6.610347543357005,5.03,0,0,0
MID_0073,16,healthy,8.809766567445289,18.47929213023096,13.16,0,0,0
MID_0073,17,healthy,13.3915683728225,12.495193333002048,12.99,0,0,0
MID_0073,18,healthy,6.0650641248237545,13.423120518780843,9.38,0,0,0
MID_0073,19,healthy,7.815171897233301,9.252499607667698,8.46,0,0,0
MID_0073,20,healthy,8.536205637694348,9.58034570600005,9.01,0,0,0
MID_0073,21,healthy,3.7106552788346514,8.370912224639786,5.81,0,0,0
MID_0073,22,healthy,14.625711388942733,0.0,8.04,0,0,0
MID_0073,23,healthy,19.341371103816314,3.217364277325379,12.09,0,0,0
MID_0073,24,healthy,7.9048549751030315,2.4019604909892496,5.43,0,0,0
MID_0074,1,healthy,12.404021032383831,0.0,6.82,0,0,0
MID_0074,2,healthy,13.594214783751358,0.0,7.48,0,0,0
MID_0074,3,healthy,28.68798220504061,17.066653828573536,23.46,0,0,0
MID_0074,4,healthy,12.37822538104215,9.125544661827835,10.91,0,0,0
MID_0074,5,healthy,18.58239274485229,25.70301856745148,21.79,0,0,0
MID_0074,6,healthy,12.33870895833973,14.775164174892627,13.44,0,0,0
MID_0074,7,healthy,15.238281265138667,16.590550048499217,15.85,0,0,0
MID_0074,8,healthy,15.225348270457722,18.466493197775783,16.68,0,0,0
MID_0074,9,healthy,17.081489768122566,17.463428317510044,17.25,0,0,0
MID_0074,10,healthy,25.207873450722783,13.266434424430255,19.83,0,0,0
MID_0074,11,healthy,17.79397616237276,2.84536751084648,11.07,0,0,0
MID_0074,12,healthy,23.375233016949792,7.167411054818422,16.08,0,0,0
MID_0074,13,healthy,18.137928309358436,8.2581154963996,13.69,0,0,0
MID_0074,14,healthy,17.904784054900308,19.76447675069911,18.74,0,0,0
MID_0074,15,healthy,14.636792314298807,13.782732326491946,14.25,0,0,0
MID_0074,16,healthy,20.753506168557767,20.638982436373116,20.7,0,0,0
MID_0074,17,healthy,19.094324940947807,14.562681150941259,17.06,0,0,0
MID_0074,18,healthy,21.744449502800247,10.810857099482869,16.82,0,0,0
MID_0074,19,healthy,21.42323909158772,11.71879368766699,17.06,0,0,0
MID_0074,20,healthy,24.729654794901506,10.958024695687504,18.53,0,0,0
MID_0074,21,healthy,24.082369026981993,5.895977958205998,15.9,0,0,0
MID_0074,22,healthy,30.107905497907517,0.0,16.56,0,0,0
MID_0074,23,healthy,31.023424189639204,8.785733251585004,21.02,0,0,0
MID_0074,24,healthy,18.028548885619706,5.902133260985444,12.57,0,0,0
MID_0075,1,healthy,5.1983950941636365,0.0,2.86,0,0,0
MID_0075,2,healthy,9.735631944101454,0.0,5.35,0,0,0
MID_0075,3,healthy,10.351276883857205,11.809056432480709,11.01,0,0,0
MID_0075,4,healthy,9.76482914110643,8.644562731238793,9.26,0,0,0
MID_0075,5,healthy,5.865895694595339,6.2250325057446725,6.03,0,0,0
MID_0075,6,healthy,9.750549550787685,0.0,5.36,0,0,0
MID_0075,7,healthy,10.11871646726021,0.0,5.57,0,0,0
MID_0075,8,healthy,15.533079103391811,25.438807057786565,19.99,0,0,0
MID_0075,9,healthy,7.244124283902488,14.545122327803082,10.53,0,0,0
MID_0075,10,healthy,16.351035674813872,24.6542032129065,20.09,0,0,0
MID_0075,11,healthy,10.12995692956014,12.569152779279094,11.23,0,0,0
MID_0075,12,healthy,15.260004536174696,20.30389737940377,17.53,0,0,0
MID_0075,13,healthy,14.311673637131864,15.975552565125406,15.06,0,0,0
MID_0075,14,healthy,4.930600024876451,16.41693974516508,10.1,0,0,0
MID_0075,15,healthy,3.819749250033521,13.420398541077791,8.14,0,0,0
MID_0075,16,healthy,15.360971224612275,3.208747468063459,9.89,0,0,0
MID_0075,17,healthy,10.69873567806992,3.888966799068385,7.63,0,0,0
MID_0075,18,healthy,8.41732106806615,5.056095590494311,6.9,0,0,0
MID_0075,19,healthy,13.204525005861356,5.375873156021093,9.68,0,0,0
MID_0075,20,healthy,9.184064537712315,1.9882139556647775,5.95,0,0,0
MID_0075,21,healthy,8.635108083848039,4.118130678351764,6.6,0,0,0
MID_0075,22,healthy,20.106246843528655,0.0,11.06,0,0,0
MID_0075,23,healthy,16.421686275059507,2.3804852120984985,10.1,0,0,0
MID_0075,24,healthy,13.300705231069509,2.9316668750950625,8.63,0,0,0
MID_0076,1,healthy,4.096375684463053,0.0,2.25,0,0,0
MID_0076,2,healthy,9.282130933868546,0.0,5.11,0,0,0
MID_0076,3,healthy,7.933372991736812,13.54844288636551,10.46,0,0,0
MID_0076,4,healthy,14.424916724252778,12.779744461591264,13.68,0,0,0
MID_0076,5,healthy,6.108943106278591,8.044351789617778,6.98,0,0,0
MID_0076,6,healthy,8.154061585020496,23.21781653605856,14.93,0,0,0
MID_0076,7,healthy,13.309683346313347,16.793450607992163,14.88,0,0,0
MID_0076,8,healthy,4.726023843993352,23.217173163384114,13.05,0,0,0
MID_0076,9,healthy,5.460341268514487,12.802122823371716,8.76,0,0,0
MID_0076,10,healthy,5.8400796853438255,13.237723234053428,9.17,0,0,0
MID_0076,11,healthy,11.654984021553688,17.83894955047381,14.44,0,0,0
MID_0076,12,healthy,2.317419469808555,14.336197098069809,7.73,0,0,0
MID_0076,13,healthy,3.2395593987652704,11.79099309349121,7.09,0,0,0
MID_0076,14,healthy,3.989306951833883,12.476312397494235,7.81,0,0,0
MID_0076,15,healthy,15.584960414822287,9.428791779998264,12.81,0,0,0
MID_0076,16,healthy,3.126898685226034,8.675614932477007,5.62,0,0,0
MID_0076,17,healthy,6.6263864653994755,3.26182662892448,5.11,0,0,0
MID_0076,18,healthy,5.613618450556121,0.0,3.09,0,0,0
MID_0076,19,healthy,6.314271288228533,4.729460823639068,5.6,0,0,0
MID_0076,20,healthy,2.8079201465821777,0.0,1.54,0,0,0
MID_0076,21,healthy,3.526543774998028,3.571423843274472,3.55,0,0,0
MID_0076,22,healthy,13.52650453133966,23.819328581156235,18.16,0,0,0
MID_0076,23,healthy,9.698533644456637,16.798314452178058,12.89,0,0,0
MID_0076,24,healthy,2.943592814548169,19.715570637761093,10.49,0,0,0
MID_0077,1,healthy,1.7385009048660662,0.0,0.96,0,0,0
MID_0077,2,healthy,5.486854243736287,0.0,3.02,0,0,0
MID_0077,3,healthy,4.8812829411119285,15.224214759236556,9.54,0,0,0
MID_0077,4,healthy,5.792201459559153,12.2511693838321,8.7,0,0,0
MID_0077,5,healthy,3.7971424030355645,8.545789580167227,5.93,0,0,0
MID_0077,6,healthy,1.4902487443034216,15.312155371975859,7.71,0,0,0
MID_0077,7,healthy,6.970669680297865,8.891533687356754,7.84,0,0,0
MID_0077,8,healthy,2.0347368169517783,9.241232787056752,5.28,0,0,0
MID_0077,9,healthy,0.7712315830488531,8.926976175322087,4.44,0,0,0
MID_0077,10,healthy,7.042048630960316,8.109207925861686,7.52,0,0,0
MID_0077,11,healthy,7.547648805044532,7.12947499783487,7.36,0,0,0
MID_0077,12,healthy,7.6289099934953075,11.117229922811157,9.2,0,0,0
MID_0077,13,healthy,7.002327217814816,1.4004281036411195,4.48,0,0,0
MID_0077,14,healthy,11.517164963288645,4.852720113950534,8.52,0,0,0
MID_0077,15,healthy,10.568762086171448,6.743891342204625,8.85,0,0,0
MID_0077,16,healthy,8.666088281277771,2.0610935755831146,5.69,0,0,0
MID_0077,17,healthy,6.048130964735891,3.786885596240599,5.03,0,0,0
MID_0077,18,healthy,12.12258149731033,0.0,6.67,0,0,0
MID_0077,19,healthy,13.941634786340051,4.24581662979836,9.58,0,0,0
MID_0077,20,healthy,4.791373568439443,1.013208777242292,3.09,0,0,0
MID_0077,21,healthy,8.482433598334675,17.054385325713067,12.34,0,0,0
MID_0077,22,healthy,12.275801841912171,8.971940559517614,10.79,0,0,0
MID_0077,23,healthy,11.705145266605928,13.375443226153996,12.46,0,0,0
MID_0077,24,healthy,9.520348745263696,9.024732725884837,9.3,0,0,0
MID_0078,1,healthy,7.790836099287442,0.0,4.28,0,0,0
MID_0078,2,healthy,11.562525093351471,0.0,6.36,0,0,0
MID_0078,3,healthy,17.43108218570776,4.546561004780773,11.63,0,0,0
MID_0078,4,healthy,11.195503847436314,0.0,6.16,0,0,0
MID_0078,5,healthy,10.532119417398569,7.876256101429028,9.34,0,0,0
MID_0078,6,healthy,8.899673269992718,0.6922825227650777,5.21,0,0,0
MID_0078,7,healthy,5.721915996612389,5.022753173116584,5.41,0,0,0
MID_0078,8,healthy,10.449429353825435,5.105213538991226,8.04,0,0,0
MID_0078,9,healthy,3.0836033542189694,1.0594312217651443,2.17,0,0,0
MID_0078,10,healthy,9.223546043476533,5.629382646395515,7.61,0,0,0
MID_0078,11,healthy,13.590268091312641,3.2140536332238114,8.92,0,0,0
MID_0078,12,healthy,4.985750412237088,11.615898207131632,7.97,0,0,0
MID_0078,13,healthy,5.895666624167268,4.839918557247199,5.42,0,0,0
MID_0078,14,healthy,13.300102539566112,2.8309103841277583,8.59,0,0,0
MID_0078,15,healthy,11.31092657759642,0.2549911911226528,6.34,0,0,0
MID_0078,16,healthy,11.543259781967757,1.7093291949542857,7.12,0,0,0
MID_0078,17,healthy,6.445673605415217,4.679512793802248,5.65,0,0,0
MID_0078,18,healthy,10.992150112100276,0.2696741927571414,6.17,0,0,0
MID_0078,19,healthy,8.125762088165088,3.6549096575421345,6.11,0,0,0
MID_0078,20,healthy,18.809424987005148,13.82939798871714,16.57,0,0,0
MID_0078,21,healthy,11.674979311205016,3.771376475754393,8.12,0,0,0
MID_0078,22,healthy,21.74065121427785,2.73421604664431,13.19,0,0,0
MID_0078,23,healthy,13.787547049395219,6.938294644184058,10.71,0,0,0
MID_0078,24,healthy,16.08193270895919,21.58904912572902,18.56,0,0,0
MID_0079,1,healthy,3.8290664910433705,0.0,2.11,0,0,0
MID_0079,2,healthy,8.650278822420871,0.0,4.76,0,0,0
MID_0079,3,healthy,7.972731850027206,6.927056192677745,7.5,0,0,0
MID_0079,4,healthy,3.467205956320184,6.657266392985537,4.9,0,0,0
MID_0079,5,healthy,5.5825998066283296,2.554829934902597,4.22,0,0,0
MID_0079,6,healthy,6.599203000643411,0.0,3.63,0,0,0
MID_0079,7,healthy,6.3732694195373805,4.295634213480488,5.44,0,0,0
MID_0079,8,healthy,8.298047138441564,15.109489774902297,11.36,0,0,0
MID_0079,9,healthy,10.29663271162089,24.196512636670548,16.55,0,0,0
MID_0079,10,healthy,15.376090773979199,15.81341933209722,15.57,0,0,0
MID_0079,11,healthy,9.156268071571382,14.374471856451512,11.5,0,0,0
MID_0079,12,healthy,6.602774600400753,15.645980684135855,10.67,0,0,0
MID_0079,13,healthy,11.940740406145588,18.28988362625945,14.8,0,0,0
MID_0079,14,healthy,19.67451334397636,14.046711270820856,17.14,0,0,0
MID_0079,15,healthy,4.092193882776385,0.1504146221744888,2.32,0,0,0
MID_0079,16,healthy,5.831631928426469,9.878356494921281,7.65,0,0,0
MID_0079,17,healthy,8.103164756567326,25.60231477651453,15.98,0,0,0
MID_0079,18,healthy,11.684921433109801,20.61617852966153,15.7,0,0,0
MID_0079,19,healthy,5.6050005820601285,24.01864387656368,13.89,0,0,0
MID_0079,20,healthy,5.444553120212359,15.411500600217337,9.93,0,0,0
MID_0079,21,healthy,7.556758136270473,4.5829401647150245,6.22,0,0,0
MID_0079,22,healthy,11.752955082227725,0.0,6.46,0,0,0
MID_0079,23,healthy,13.04577724222791,3.9561732349333703,8.96,0,0,0
MID_0079,24,healthy,3.2795042680332864,14.220525189821284,8.2,0,0,0
MID_0080,1,healthy,9.16329181103609,0.0,5.04,0,0,0
MID_0080,2,healthy,13.244893617174066,0.0,7.28,0,0,0
MID_0080,3,healthy,16.541864045220613,4.538547732476542,11.14,0,0,0
MID_0080,4,healthy,7.289980575447251,0.0,4.01,0,0,0
MID_0080,5,healthy,5.7014441380473695,0.8368015065345588,3.51,0,0,0
