merchant_id,week,umap_x,umap_y,cluster_label
MID_0096,19,14.3332,7.7867,Healthy
MID_0096,20,12.8622,13.4063,Healthy
MID_0096,21,8.3029,7.4489,Healthy
MID_0096,22,7.4188,10.4818,Healthy
MID_0096,23,14.6636,7.1417,Healthy
MID_0096,24,13.091,13.4343,Healthy
MID_0097,1,5.2239,5.3284,Healthy
MID_0097,2,13.8349,9.1105,Healthy
MID_0097,3,5.5701,6.6848,Healthy
MID_0097,4,13.9647,8.9317,Healthy
MID_0097,5,6.5281,7.7965,Healthy
MID_0097,6,13.8918,8.9599,Healthy
MID_0097,7,13.4308,12.4787,Healthy
MID_0097,8,13.1029,12.6936,Healthy
MID_0097,9,12.8354,12.3175,Healthy
MID_0097,10,6.4949,10.246,Healthy
MID_0097,11,13.8526,7.1694,Healthy
MID_0097,12,6.6696,6.9258,Healthy
MID_0097,13,13.9808,8.9764,Healthy
MID_0097,14,6.7248,6.3898,Healthy
MID_0097,15,14.1701,9.1647,Healthy
MID_0097,16,13.6468,12.9334,Healthy
MID_0097,17,13.0819,12.8446,Healthy
MID_0097,18,7.056,8.7756,Healthy
MID_0097,19,13.4421,7.9522,Healthy
MID_0097,20,6.4636,7.2721,Healthy
MID_0097,21,6.5256,6.4514,Healthy
MID_0097,22,6.4118,9.889,Healthy
MID_0097,23,13.8303,7.2361,Healthy
MID_0097,24,6.5187,7.3914,Healthy
MID_0098,1,9.3718,5.1529,Healthy
MID_0098,2,8.8317,6.8891,Healthy
MID_0098,3,15.3084,8.4586,Healthy
MID_0098,4,13.2063,13.8134,Healthy
MID_0098,5,11.824,4.4116,Healthy
MID_0098,6,12.323,4.0028,Risky
MID_0098,7,15.6746,8.1424,Healthy
MID_0098,8,9.3924,7.4661,Healthy
MID_0098,9,11.5689,-0.552,Risky
MID_0098,10,8.6193,9.1331,Healthy
MID_0098,11,15.5245,8.1965,Healthy
MID_0098,12,8.8613,6.8506,Healthy
MID_0098,13,11.5376,-0.5425,Risky
MID_0098,14,9.3395,6.9717,Healthy
MID_0098,15,15.8651,8.0375,Healthy
MID_0098,16,9.3846,6.873,Healthy
MID_0098,17,15.576,8.3257,Healthy
MID_0098,18,8.5659,10.4561,Healthy
MID_0098,19,11.3269,0.466,Risky
MID_0098,20,8.3603,7.8167,Healthy
MID_0098,21,14.7252,8.1004,Healthy
MID_0098,22,8.1387,8.4158,Healthy
MID_0098,23,14.5267,7.4325,Healthy
MID_0098,24,8.2427,7.4078,Healthy
MID_0099,1,12.8942,-5.6042,Risky
MID_0099,2,12.9195,-5.841,Risky
MID_0099,3,12.5968,3.3024,Risky
MID_0099,4,15.6811,8.2194,Healthy
MID_0099,5,11.3383,4.7998,Healthy
MID_0099,6,18.0549,10.3746,Healthy
MID_0099,7,9.4915,6.8802,Healthy
MID_0099,8,18.0711,10.3488,Healthy
MID_0099,9,10.9708,0.0585,Risky
MID_0099,10,8.1749,11.18,Healthy
MID_0099,11,15.5772,7.1962,Healthy
MID_0099,12,9.2548,7.5118,Healthy
MID_0099,13,15.1727,8.0709,Healthy
MID_0099,14,0.6597,3.6545,Risky
MID_0099,15,14.2595,15.2796,Healthy
MID_0099,16,9.3751,7.0361,Healthy
MID_0099,17,15.7308,8.086,Healthy
MID_0099,18,8.4851,10.8869,Healthy
MID_0099,19,11.7896,0.2347,Risky
MID_0099,20,0.5615,3.6761,Risky
MID_0099,21,12.1566,4.2341,Healthy
MID_0099,22,8.3355,11.0393,Healthy
MID_0099,23,15.6131,7.0508,Healthy
MID_0099,24,0.4273,3.6483,Risky
MID_0100,1,15.7895,2.5692,Risky
MID_0100,2,9.1257,6.6314,Healthy
MID_0100,3,15.425,8.3879,Healthy
MID_0100,4,13.2806,13.9169,Healthy
MID_0100,5,15.7575,3.2666,Risky
MID_0100,6,10.9907,-0.713,Risky
MID_0100,7,1.1305,3.4983,Risky
MID_0100,8,11.8711,5.0981,Healthy
MID_0100,9,15.4409,8.3346,Healthy
MID_0100,10,8.0016,10.0251,Healthy
MID_0100,11,15.3688,7.0597,Healthy
MID_0100,12,13.409,13.957,Healthy
MID_0100,13,12.169,4.1451,Risky
MID_0100,14,11.0678,-0.4901,Risky
MID_0100,15,13.3023,13.9237,Healthy
MID_0100,16,11.1347,5.073,Healthy
MID_0100,17,10.9414,-0.874,Risky
MID_0100,18,8.4043,8.6254,Healthy
MID_0100,19,15.502,7.7775,Healthy
MID_0100,20,12.9415,13.5768,Healthy
MID_0100,21,14.2135,15.3154,Healthy
MID_0100,22,7.8632,9.9236,Healthy
MID_0100,23,14.8246,7.3773,Healthy
MID_0100,24,8.6123,7.4446,Healthy
MID_0101,1,4.328,5.9531,Healthy
MID_0101,2,4.2732,4.7148,Healthy
MID_0101,3,4.4638,8.0215,Healthy
MID_0101,4,3.9521,3.6097,Healthy
MID_0101,5,4.2868,7.7653,Healthy
MID_0101,6,4.225,7.9129,Healthy
MID_0101,7,4.2693,7.9742,Healthy
MID_0101,8,4.1157,7.9445,Healthy
MID_0101,9,4.1683,7.8269,Healthy
MID_0101,10,5.1136,9.3395,Healthy
MID_0101,11,3.9162,3.2144,Healthy
MID_0101,12,12.9333,11.4426,Healthy
MID_0101,13,12.9723,11.4832,Healthy
MID_0101,14,4.1525,7.4923,Healthy
MID_0101,15,4.0402,3.6629,Healthy
MID_0101,16,4.6438,7.8636,Healthy
MID_0101,17,18.3577,3.4363,Risky
MID_0101,18,5.2191,8.854,Healthy
MID_0101,19,4.4528,3.0284,Healthy
MID_0101,20,4.81,7.4743,Healthy
MID_0101,21,4.8938,3.579,Healthy
MID_0101,22,5.5597,9.69,Healthy
MID_0101,23,4.5763,2.7478,Healthy
MID_0101,24,12.6095,11.4641,Healthy
MID_0102,1,8.1797,5.678,Healthy
MID_0102,2,8.0659,6.9138,Healthy
MID_0102,3,14.5266,8.2431,Healthy
MID_0102,4,13.7259,13.5438,Healthy
MID_0102,5,8.0421,7.0453,Healthy
MID_0102,6,15.0461,8.7297,Healthy
MID_0102,7,13.6914,13.6537,Healthy
MID_0102,8,9.2771,6.0163,Healthy
MID_0102,9,15.4904,8.4172,Healthy
MID_0102,10,7.5665,9.8127,Healthy
MID_0102,11,15.238,7.4737,Healthy
MID_0102,12,8.8634,6.2614,Healthy
MID_0102,13,15.245,8.4913,Healthy
MID_0102,14,12.8183,13.4933,Healthy
MID_0102,15,8.213,7.4279,Healthy
MID_0102,16,15.1731,8.5128,Healthy
MID_0102,17,13.4722,13.5325,Healthy
MID_0102,18,7.5128,9.6882,Healthy
MID_0102,19,14.868,7.424,Healthy
MID_0102,20,8.3057,6.2336,Healthy
MID_0102,21,14.7541,8.1509,Healthy
MID_0102,22,7.191,10.3426,Healthy
MID_0102,23,14.9677,7.1227,Healthy
MID_0102,24,13.3748,13.3624,Healthy
MID_0103,1,6.874,5.5994,Healthy
MID_0103,2,14.1495,8.83,Healthy
MID_0103,3,7.1175,5.8,Healthy
MID_0103,4,14.0461,8.7854,Healthy
MID_0103,5,6.5825,7.7862,Healthy
MID_0103,6,6.9401,6.3618,Healthy
MID_0103,7,7.3411,5.4602,Healthy
MID_0103,8,7.7827,4.4572,Healthy
MID_0103,9,14.2339,8.7597,Healthy
MID_0103,10,6.9276,9.6568,Healthy
MID_0103,11,14.4274,7.4023,Healthy
MID_0103,12,7.241,6.2718,Healthy
MID_0103,13,8.1541,6.3336,Healthy
MID_0103,14,14.5708,8.4477,Healthy
MID_0103,15,13.6656,13.3758,Healthy
MID_0103,16,7.8915,6.6448,Healthy
MID_0103,17,14.8458,8.7931,Healthy
MID_0103,18,7.6977,7.6475,Healthy
MID_0103,19,15.2838,7.9623,Healthy
MID_0103,20,13.3525,13.3881,Healthy
MID_0103,21,8.2208,6.8851,Healthy
MID_0103,22,7.1567,10.3736,Healthy
MID_0103,23,14.3947,7.1297,Healthy
MID_0103,24,8.6601,6.5424,Healthy
MID_0104,1,4.9111,5.3021,Healthy
MID_0104,2,5.0107,5.2999,Healthy
MID_0104,3,4.8808,6.4471,Healthy
MID_0104,4,5.7572,7.2355,Healthy
MID_0104,5,13.4633,8.8366,Healthy
MID_0104,6,12.8575,12.2515,Healthy
MID_0104,7,5.7458,9.2063,Healthy
MID_0104,8,5.0143,3.9602,Healthy
MID_0104,9,13.2561,12.0634,Healthy
MID_0104,10,6.3034,9.4649,Healthy
MID_0104,11,13.91,7.5824,Healthy
MID_0104,12,6.0047,7.6602,Healthy
MID_0104,13,5.8014,7.6106,Healthy
MID_0104,14,5.9514,6.835,Healthy
MID_0104,15,13.3139,8.6474,Healthy
MID_0104,16,5.682,7.41,Healthy
MID_0104,17,5.152,3.9031,Healthy
MID_0104,18,5.743,8.993,Healthy
MID_0104,19,4.7776,2.9385,Healthy
MID_0104,20,4.9839,7.5557,Healthy
MID_0104,21,5.1977,4.1106,Healthy
MID_0104,22,6.2461,9.8362,Healthy
MID_0104,23,14.1409,7.1088,Healthy
MID_0104,24,13.2916,12.6145,Healthy
MID_0105,1,14.8853,0.7131,Risky
MID_0105,2,14.6752,8.9685,Healthy
MID_0105,3,13.6805,13.3654,Healthy
MID_0105,4,7.9225,6.5736,Healthy
MID_0105,5,14.633,8.4977,Healthy
MID_0105,6,7.8911,7.0888,Healthy
MID_0105,7,14.6772,8.8778,Healthy
MID_0105,8,8.0238,6.0489,Healthy
MID_0105,9,8.7222,5.2432,Healthy
MID_0105,10,7.391,9.2311,Healthy
MID_0105,11,14.0385,7.6941,Healthy
MID_0105,12,12.954,12.9923,Healthy
MID_0105,13,12.9983,13.3267,Healthy
MID_0105,14,7.8966,6.7529,Healthy
MID_0105,15,14.7646,8.8758,Healthy
MID_0105,16,13.5884,13.2409,Healthy
MID_0105,17,7.8211,6.9429,Healthy
MID_0105,18,7.5788,7.0889,Healthy
MID_0105,19,13.7393,8.2245,Healthy
MID_0105,20,13.7548,13.483,Healthy
MID_0105,21,12.8913,13.2538,Healthy
MID_0105,22,6.9926,10.3452,Healthy
MID_0105,23,14.5145,7.2164,Healthy
MID_0105,24,7.599,7.5782,Healthy
MID_0106,1,11.1104,3.3661,Healthy
MID_0106,2,11.4026,4.5171,Healthy
MID_0106,3,11.6771,4.7148,Healthy
MID_0106,4,11.0361,4.8756,Healthy
MID_0106,5,11.27,4.8298,Healthy
MID_0106,6,11.0064,-0.7975,Risky
MID_0106,7,8.8098,7.4923,Healthy
MID_0106,8,11.0914,0.2739,Risky
MID_0106,9,12.2525,3.9475,Risky
MID_0106,10,8.0064,9.6857,Healthy
MID_0106,11,12.075,0.11,Risky
MID_0106,12,0.4782,3.6209,Risky
MID_0106,13,14.2876,15.3032,Healthy
MID_0106,14,12.093,3.1651,Risky
MID_0106,15,15.6768,8.1089,Healthy
MID_0106,16,13.3772,13.9701,Healthy
MID_0106,17,11.2085,4.978,Healthy
MID_0106,18,9.2176,7.2167,Healthy
MID_0106,19,15.6913,7.5343,Healthy
MID_0106,20,13.3291,14.0201,Healthy
MID_0106,21,11.8777,4.1688,Healthy
MID_0106,22,7.6917,10.5482,Healthy
MID_0106,23,11.9595,0.2167,Risky
MID_0106,24,0.2498,3.5743,Risky
MID_0107,1,15.3577,2.3139,Risky
MID_0107,2,16.2069,4.7193,Healthy
MID_0107,3,8.2792,8.3968,Healthy
MID_0107,4,12.2125,3.8973,Risky
MID_0107,5,16.8604,10.9894,Healthy
MID_0107,6,15.8934,7.8459,Healthy
MID_0107,7,11.7614,4.8492,Healthy
MID_0107,8,10.8745,0.4065,Risky
MID_0107,9,8.657,7.3772,Healthy
MID_0107,10,8.2973,9.29,Healthy
MID_0107,11,15.5107,7.112,Healthy
MID_0107,12,8.3532,8.7183,Healthy
MID_0107,13,15.2425,8.2745,Healthy
MID_0107,14,13.4773,14.0403,Healthy
MID_0107,15,11.179,4.9392,Healthy
MID_0107,16,14.8405,8.11,Healthy
MID_0107,17,9.492,7.4067,Healthy
MID_0107,18,9.228,6.8503,Healthy
MID_0107,19,15.647,7.2919,Healthy
MID_0107,20,9.6014,7.4246,Healthy
MID_0107,21,15.7939,7.9277,Healthy
MID_0107,22,7.9306,11.0822,Healthy
MID_0107,23,12.3172,0.031,Risky
MID_0107,24,11.7605,4.2536,Healthy
MID_0108,1,14.9182,0.3588,Risky
MID_0108,2,14.423,9.0247,Healthy
MID_0108,3,12.9924,12.7325,Healthy
MID_0108,4,6.8043,7.7306,Healthy
MID_0108,5,6.9457,8.1401,Healthy
MID_0108,6,14.174,8.5191,Healthy
MID_0108,7,7.7458,4.2712,Healthy
MID_0108,8,14.4778,8.9524,Healthy
MID_0108,9,12.9721,12.71,Healthy
MID_0108,10,7.0351,9.3835,Healthy
MID_0108,11,14.4392,8.1938,Healthy
MID_0108,12,6.9187,7.7853,Healthy
MID_0108,13,7.7383,4.2595,Healthy
MID_0108,14,13.969,8.422,Healthy
MID_0108,15,7.1284,7.1063,Healthy
MID_0108,16,7.0982,5.9236,Healthy
MID_0108,17,13.7582,8.347,Healthy
MID_0108,18,6.582,9.4467,Healthy
MID_0108,19,14.1694,7.6749,Healthy
MID_0108,20,7.1698,6.2612,Healthy
MID_0108,21,14.2233,8.9084,Healthy
MID_0108,22,6.5678,9.7946,Healthy
MID_0108,23,13.7975,7.2583,Healthy
MID_0108,24,13.0626,12.6931,Healthy
MID_0109,1,9.3105,5.076,Healthy
MID_0109,2,8.6834,6.9558,Healthy
MID_0109,3,12.3285,3.697,Risky
MID_0109,4,15.7326,8.16,Healthy
MID_0109,5,8.9466,7.7133,Healthy
MID_0109,6,15.4549,8.2907,Healthy
MID_0109,7,9.1984,7.215,Healthy
MID_0109,8,11.0465,-0.7257,Risky
MID_0109,9,0.5899,3.65,Risky
MID_0109,10,8.6296,11.0976,Healthy
MID_0109,11,11.7226,0.3037,Risky
MID_0109,12,0.4242,3.685,Risky
MID_0109,13,8.4349,7.7263,Healthy
MID_0109,14,15.0271,8.3423,Healthy
MID_0109,15,8.9122,6.9669,Healthy
MID_0109,16,15.664,8.1549,Healthy
MID_0109,17,11.2386,4.7665,Healthy
MID_0109,18,8.0597,9.6252,Healthy
MID_0109,19,11.709,0.1872,Risky
MID_0109,20,0.3835,3.6483,Risky
MID_0109,21,14.2631,15.2798,Healthy
MID_0109,22,7.9129,11.0489,Healthy
MID_0109,23,12.2504,-0.1271,Risky
MID_0109,24,13.283,14.0611,Healthy
MID_0110,1,5.171,5.2339,Healthy
MID_0110,2,13.8903,9.1943,Healthy
MID_0110,3,13.5755,12.737,Healthy
MID_0110,4,6.6126,6.3597,Healthy
MID_0110,5,7.0578,8.3356,Healthy
MID_0110,6,13.6269,8.0074,Healthy
MID_0110,7,7.0841,7.2244,Healthy
MID_0110,8,14.0738,8.9332,Healthy
MID_0110,9,7.4544,6.1832,Healthy
MID_0110,10,6.9842,9.4599,Healthy
MID_0110,11,13.609,7.98,Healthy
MID_0110,12,12.9227,12.5952,Healthy
MID_0110,13,6.0215,8.0653,Healthy
MID_0110,14,13.7442,8.911,Healthy
MID_0110,15,6.2917,6.5173,Healthy
MID_0110,16,13.8839,8.8433,Healthy
MID_0110,17,13.4307,12.6185,Healthy
MID_0110,18,6.6596,10.1137,Healthy
MID_0110,19,13.907,7.2054,Healthy
MID_0110,20,6.8523,6.5868,Healthy
MID_0110,21,6.6351,7.6968,Healthy
MID_0110,22,6.3571,9.6236,Healthy
MID_0110,23,13.857,7.2073,Healthy
MID_0110,24,13.3193,12.484,Healthy
MID_0111,1,12.8138,-5.7102,Risky
MID_0111,2,12.9134,-5.6375,Risky
MID_0111,3,15.4459,8.0912,Healthy
MID_0111,4,15.7976,3.1889,Risky
MID_0111,5,9.9308,7.1635,Healthy
MID_0111,6,15.5782,8.3662,Healthy
MID_0111,7,0.421,3.4099,Risky
MID_0111,8,12.1408,3.7123,Risky
MID_0111,9,9.924,7.175,Healthy
MID_0111,10,8.6201,10.5953,Healthy
MID_0111,11,11.7422,0.3884,Risky
MID_0111,12,12.0166,4.0979,Healthy
MID_0111,13,12.5918,-5.9514,Risky
MID_0111,14,8.7143,7.0166,Healthy
MID_0111,15,11.1499,0.206,Risky
MID_0111,16,10.8761,5.0712,Healthy
MID_0111,17,8.5624,7.6346,Healthy
MID_0111,18,11.7643,5.0299,Healthy
MID_0111,19,15.4851,7.1136,Healthy
MID_0111,20,8.5957,7.4418,Healthy
MID_0111,21,15.3175,8.3671,Healthy
MID_0111,22,7.7625,10.6098,Healthy
MID_0111,23,12.3224,-0.003,Risky
MID_0111,24,12.9776,13.7653,Healthy
MID_0112,1,4.4209,5.3605,Healthy
MID_0112,2,4.3677,4.9737,Healthy
MID_0112,3,4.7396,6.7471,Healthy
MID_0112,4,4.8206,7.5112,Healthy
MID_0112,5,18.4025,3.4037,Risky
MID_0112,6,4.9234,3.8757,Healthy
MID_0112,7,5.2448,7.4795,Healthy
MID_0112,8,4.8647,3.8605,Healthy
MID_0112,9,5.1606,7.1742,Healthy
MID_0112,10,5.4874,7.4239,Healthy
MID_0112,11,4.4921,3.0291,Healthy
MID_0112,12,4.7686,8.4037,Healthy
MID_0112,13,4.7725,7.5474,Healthy
MID_0112,14,4.2082,3.7237,Healthy
MID_0112,15,13.0423,11.7555,Healthy
MID_0112,16,12.7767,11.9501,Healthy
MID_0112,17,4.7821,7.6195,Healthy
MID_0112,18,5.2858,8.8278,Healthy
MID_0112,19,4.8002,3.3558,Healthy
MID_0112,20,13.3587,12.0636,Healthy
MID_0112,21,5.6433,7.0583,Healthy
MID_0112,22,5.8089,9.5345,Healthy
MID_0112,23,4.7749,2.8408,Healthy
MID_0112,24,13.3609,12.193,Healthy
MID_0113,1,4.3761,5.3771,Healthy
MID_0113,2,4.3206,4.8953,Healthy
MID_0113,3,4.6833,6.8241,Healthy
MID_0113,4,4.8665,7.4612,Healthy
MID_0113,5,18.3742,3.4157,Risky
MID_0113,6,18.2196,3.5904,Risky
MID_0113,7,4.8404,3.8901,Healthy
MID_0113,8,4.8304,7.5779,Healthy
MID_0113,9,4.856,7.3758,Healthy
MID_0113,10,5.8491,9.4485,Healthy
MID_0113,11,4.5888,2.9006,Healthy
MID_0113,12,5.3911,7.4698,Healthy
MID_0113,13,5.0326,3.8348,Healthy
MID_0113,14,5.8727,6.8008,Healthy
MID_0113,15,5.2403,3.6851,Healthy
MID_0113,16,5.5163,7.6488,Healthy
MID_0113,17,5.593,7.6999,Healthy
MID_0113,18,5.1761,7.3247,Healthy
MID_0113,19,4.9541,3.8834,Healthy
MID_0113,20,5.5779,7.2022,Healthy
MID_0113,21,4.9541,3.592,Healthy
MID_0113,22,5.9409,9.8335,Healthy
MID_0113,23,4.7758,2.8547,Healthy
MID_0113,24,12.8437,12.0632,Healthy
MID_0114,1,15.1049,2.1843,Risky
MID_0114,2,15.7811,8.1438,Healthy
MID_0114,3,8.3361,7.8872,Healthy
MID_0114,4,11.2054,4.7478,Healthy
MID_0114,5,14.7796,8.145,Healthy
MID_0114,6,9.0113,6.5432,Healthy
MID_0114,7,14.4612,8.3187,Healthy
MID_0114,8,8.2702,7.6194,Healthy
MID_0114,9,15.3909,8.5218,Healthy
MID_0114,10,7.9391,10.6337,Healthy
MID_0114,11,14.0941,7.5844,Healthy
MID_0114,12,7.9467,7.2094,Healthy
MID_0114,13,8.2471,7.066,Healthy
MID_0114,14,14.7377,8.5166,Healthy
MID_0114,15,7.5465,7.6243,Healthy
MID_0114,16,14.7262,8.8542,Healthy
MID_0114,17,13.3514,13.2866,Healthy
MID_0114,18,7.6481,8.0226,Healthy
MID_0114,19,14.4755,8.6507,Healthy
MID_0114,20,12.7917,12.8394,Healthy
MID_0114,21,7.5121,8.1121,Healthy
MID_0114,22,7.2105,6.6263,Healthy
MID_0114,23,14.3167,7.6299,Healthy
MID_0114,24,13.6071,13.1271,Healthy
MID_0115,1,5.0055,5.2716,Healthy
MID_0115,2,5.0022,5.3182,Healthy
MID_0115,3,5.1427,4.2887,Healthy
MID_0115,4,13.7487,12.6966,Healthy
MID_0115,5,6.9007,7.1294,Healthy
MID_0115,6,6.7433,6.3863,Healthy
MID_0115,7,14.2568,9.1308,Healthy
MID_0115,8,13.8989,12.8821,Healthy
MID_0115,9,7.1755,7.0624,Healthy
MID_0115,10,7.1022,9.3629,Healthy
MID_0115,11,14.2658,7.534,Healthy
MID_0115,12,7.3366,6.4336,Healthy
MID_0115,13,7.5062,6.3834,Healthy
MID_0115,14,14.4424,7.9826,Healthy
MID_0115,15,7.2972,7.2866,Healthy
MID_0115,16,7.4045,6.4093,Healthy
MID_0115,17,13.8079,8.3102,Healthy
MID_0115,18,6.4823,9.4781,Healthy
MID_0115,19,14.782,8.4156,Healthy
MID_0115,20,13.657,13.1386,Healthy
MID_0115,21,13.0634,13.2616,Healthy
MID_0115,22,6.9028,10.0971,Healthy
MID_0115,23,14.2393,7.2769,Healthy
MID_0115,24,13.6508,13.113,Healthy
MID_0116,1,13.6798,-5.1331,Risky
MID_0116,2,14.1652,-4.8217,Risky
MID_0116,3,12.9889,2.1742,Risky
MID_0116,4,13.6545,13.1076,Healthy
MID_0116,5,7.4283,6.9987,Healthy
MID_0116,6,7.2336,7.0718,Healthy
MID_0116,7,14.5307,8.4607,Healthy
MID_0116,8,7.2581,7.6189,Healthy
MID_0116,9,6.6003,7.9312,Healthy
MID_0116,10,6.7522,9.8122,Healthy
MID_0116,11,13.7298,7.4109,Healthy
MID_0116,12,13.6678,12.7628,Healthy
MID_0116,13,12.8215,12.8826,Healthy
MID_0116,14,6.9441,7.3444,Healthy
MID_0116,15,13.6974,8.3395,Healthy
MID_0116,16,6.6829,7.6873,Healthy
MID_0116,17,6.4443,7.0332,Healthy
MID_0116,18,6.6299,7.6126,Healthy
MID_0116,19,14.0476,7.7695,Healthy
MID_0116,20,6.4835,7.2531,Healthy
MID_0116,21,6.1716,7.6633,Healthy
MID_0116,22,5.9358,9.0606,Healthy
MID_0116,23,13.4321,7.8257,Healthy
MID_0116,24,13.3072,12.289,Healthy
MID_0117,1,15.8021,2.67,Risky
MID_0117,2,8.387,7.9051,Healthy
MID_0117,3,10.8689,-0.9636,Risky
MID_0117,4,0.5567,3.3924,Risky
MID_0117,5,14.3556,15.2263,Healthy
MID_0117,6,14.3456,15.1034,Healthy
MID_0117,7,15.8136,3.114,Risky
MID_0117,8,8.4119,7.9227,Healthy
MID_0117,9,10.9719,-0.666,Risky
MID_0117,10,8.7013,10.5432,Healthy
MID_0117,11,15.4715,7.3606,Healthy
MID_0117,12,9.6831,7.3044,Healthy
MID_0117,13,11.8442,5.019,Healthy
MID_0117,14,11.77,0.0735,Risky
MID_0117,15,8.2809,9.0632,Healthy
MID_0117,16,15.6446,8.0424,Healthy
MID_0117,17,0.3036,3.5216,Risky
MID_0117,18,7.9772,9.6676,Healthy
MID_0117,19,14.9478,7.7418,Healthy
MID_0117,20,12.1187,3.9395,Risky
MID_0117,21,10.9526,-0.5412,Risky
MID_0117,22,8.207,9.482,Healthy
MID_0117,23,11.6784,0.4254,Risky
MID_0117,24,8.8175,7.3734,Healthy
MID_0118,1,5.1038,5.2546,Healthy
MID_0118,2,13.5693,8.6701,Healthy
MID_0118,3,5.0596,6.5723,Healthy
MID_0118,4,13.3001,8.2959,Healthy
MID_0118,5,6.4848,6.9815,Healthy
MID_0118,6,6.2978,7.6161,Healthy
MID_0118,7,14.0808,9.1252,Healthy
MID_0118,8,13.3904,12.4952,Healthy
MID_0118,9,6.2541,6.4981,Healthy
MID_0118,10,6.4436,9.147,Healthy
MID_0118,11,14.1752,7.7221,Healthy
MID_0118,12,13.6875,12.6661,Healthy
MID_0118,13,6.7121,6.7455,Healthy
MID_0118,14,13.9931,8.8692,Healthy
MID_0118,15,6.6839,6.216,Healthy
MID_0118,16,13.6405,8.3957,Healthy
MID_0118,17,6.7528,5.8366,Healthy
MID_0118,18,7.0038,7.6063,Healthy
MID_0118,19,14.1338,7.8268,Healthy
MID_0118,20,6.802,6.7538,Healthy
MID_0118,21,6.856,6.4286,Healthy
MID_0118,22,6.8261,9.3215,Healthy
MID_0118,23,13.5919,7.7659,Healthy
MID_0118,24,13.6586,12.9033,Healthy
MID_0119,1,13.3898,-5.3256,Risky
MID_0119,2,13.3953,-5.3196,Risky
MID_0119,3,12.8663,2.1885,Risky
MID_0119,4,11.6888,4.2936,Healthy
MID_0119,5,11.8164,4.1741,Healthy
MID_0119,6,17.7736,10.3001,Healthy
MID_0119,7,10.9677,0.224,Risky
MID_0119,8,11.0309,4.9926,Healthy
MID_0119,9,10.9015,0.3885,Risky
MID_0119,10,8.4902,10.7836,Healthy
MID_0119,11,12.0398,0.1053,Risky
MID_0119,12,9.4869,7.2724,Healthy
MID_0119,13,11.1484,4.8497,Healthy
MID_0119,14,8.3018,7.5197,Healthy
MID_0119,15,10.9455,0.169,Risky
MID_0119,16,11.1909,4.8379,Healthy
MID_0119,17,11.4142,-0.523,Risky
MID_0119,18,7.8318,9.4429,Healthy
MID_0119,19,11.5339,0.203,Risky
MID_0119,20,0.9153,3.6567,Risky
MID_0119,21,9.4392,7.259,Healthy
MID_0119,22,7.3908,10.1225,Healthy
MID_0119,23,12.1936,-0.066,Risky
MID_0119,24,13.3555,13.9142,Healthy
MID_0120,1,4.419,5.6968,Healthy
MID_0120,2,4.2772,4.8227,Healthy
MID_0120,3,4.8004,6.5396,Healthy
MID_0120,4,4.5921,7.7507,Healthy
MID_0120,5,4.376,8.3679,Healthy
MID_0120,6,4.5486,8.4658,Healthy
MID_0120,7,4.6929,8.239,Healthy
MID_0120,8,18.2273,3.5763,Risky
MID_0120,9,4.7245,3.6808,Healthy
MID_0120,10,5.3421,9.5445,Healthy
MID_0120,11,4.4624,2.9185,Healthy
MID_0120,12,4.7927,7.7606,Healthy
MID_0120,13,4.8142,7.77,Healthy
MID_0120,14,4.8319,3.6263,Healthy
MID_0120,15,4.8879,7.7983,Healthy
MID_0120,16,3.8746,3.6374,Healthy
MID_0120,17,4.359,7.974,Healthy
MID_0120,18,5.0001,8.6175,Healthy
MID_0120,19,4.2887,3.0111,Healthy
MID_0120,20,4.6925,7.5279,Healthy
MID_0120,21,4.7987,7.6024,Healthy
MID_0120,22,5.4257,9.4599,Healthy
MID_0120,23,4.4589,2.8973,Healthy
MID_0120,24,13.0714,11.5065,Healthy
MID_0121,1,3.9927,5.5744,Healthy
MID_0121,2,4.1893,5.1589,Healthy
MID_0121,3,4.6498,6.8315,Healthy
MID_0121,4,3.8846,7.7285,Healthy
MID_0121,5,4.0658,3.6971,Healthy
MID_0121,6,3.0675,8.0251,Risky
MID_0121,7,4.3048,3.699,Healthy
MID_0121,8,4.1212,8.1895,Healthy
MID_0121,9,4.2513,3.5745,Healthy
MID_0121,10,4.9761,9.2402,Healthy
MID_0121,11,4.1165,2.9024,Healthy
MID_0121,12,12.5806,11.4042,Healthy
MID_0121,13,4.3311,8.0875,Healthy
MID_0121,14,4.4363,3.6,Healthy
MID_0121,15,4.1168,8.1224,Healthy
MID_0121,16,2.9588,7.8876,Risky
MID_0121,17,4.6453,3.5519,Healthy
MID_0121,18,4.886,8.8563,Healthy
MID_0121,19,3.9792,3.488,Healthy
MID_0121,20,12.6636,11.4142,Healthy
MID_0121,21,4.3222,7.7649,Healthy
MID_0121,22,5.0067,9.2805,Healthy
MID_0121,23,4.2228,2.8654,Healthy
MID_0121,24,4.6224,7.6715,Healthy
MID_0122,1,3.8575,6.8904,Healthy
MID_0122,2,3.7592,7.0979,Healthy
MID_0122,3,4.3238,7.7366,Healthy
MID_0122,4,4.6197,7.9017,Healthy
MID_0122,5,4.2407,3.7412,Healthy
MID_0122,6,12.8997,11.4138,Healthy
MID_0122,7,12.8781,11.6564,Healthy
MID_0122,8,4.4374,7.8517,Healthy
MID_0122,9,4.7393,3.4892,Healthy
MID_0122,10,5.352,9.4832,Healthy
