merchant_id,week,segment,gmv,txn_count,avg_ticket_size,refund_amount,refund_rate,chargeback_amount,chargeback_rate,refund_count,chargeback_count,gmv_prev_week,gmv_pct_change,gmv_4w_rolling_avg,gmv_4w_rolling_std,gmv_trend_slope,gmv_volatility,refund_rate_4w_avg,refund_acceleration,chargeback_rate_4w_avg,chargeback_acceleration,txn_count_volatility,ticket_size_drift,refund_to_chargeback_ratio,cumulative_chargeback_ratio,is_seasonal_spike,failure_week,churned,anomaly_score,cluster_label,umap_x,umap_y,health_score,survival_prob_4w,revenue_at_risk
MID_0157,1,growing,81234.36,81,1002.89,1440.18,0.01118,4635.85,0.05453,1,4,,0.0,81234.36,0.0,0.0,0.0,0.01118,0.0,0.05453,0.0,0.0,1.0,0.20502099723093287,0.05706760045801965,0,,0,,,,,,,
MID_0157,2,growing,83154.24,97,857.26,1308.54,0.01,4744.55,0.05453,1,5,81234.36,0.02363,82194.3,1357.560167064432,1919.8800000000047,0.016516475802432963,0.01059,-0.0011800000000000005,0.05453,0.0,11.313708498984761,0.8547896578887016,0.18338192954466268,0.05706235103859354,0,,0,,,,,,,
MID_0157,3,growing,85071.86,77,1104.83,1294.72,0.01,280.07,0.001,1,0,83154.24,0.02306,83153.48666666668,1918.7501109142222,1918.7499999999998,0.023074800442015708,0.010393333333333333,0.0,0.036686666666666666,-0.05353,10.583005244258363,1.1016462423595808,9.990009990009991,0.03872545572938202,0,,0,,,,,,,
MID_0157,4,growing,86977.41,105,828.36,1362.77,0.01,280.98,0.001,1,0,85071.86,0.0224,84109.4675,2471.841164036439,1914.6770000000004,0.029388382039240123,0.010295,0.0,0.027765,0.0,13.21615173439934,0.8259729382085772,9.990009990009991,0.02954914082641901,0,,0,,,,,,,
MID_0157,5,growing,88861.24,84,1057.87,1367.61,0.01,1038.91,0.00951,1,0,86977.41,0.02166,86016.1875,2456.336726528285,1902.6550000000002,0.0285566798284303,0.01,0.0,0.01651,0.00851,12.606215398233788,1.0548215656751987,1.0514141520344866,0.02581797079230705,0,,0,,,,,,,
MID_0157,6,growing,90714.05,94,965.04,1447.14,0.01,419.13,0.00237,1,0,88861.24,0.02085,87906.14,2428.4602192473144,1881.0400000000009,0.027625604072931527,0.01,0.0,0.00347,-0.007139999999999999,12.192894105447921,1.125726150759396,4.217629692113032,0.022091471465529887,0,,0,,,,,,,
MID_0157,7,growing,92527.01,89,1039.63,1403.27,0.01,305.53,0.001,1,0,90714.05,0.01999,89769.9275,2388.6354659285553,1850.160999999997,0.026608414782355115,0.01,0.0,0.0034699999999999996,-0.0013700000000000001,8.981462390204987,0.9409863960971373,9.990009990009991,0.01923458890147016,0,,0,,,,,,,
MID_0157,8,growing,94291.91,106,889.55,1469.92,0.01,281.29,0.001,1,0,92527.01,0.01907,91598.55249999999,2337.4795790391695,1810.4969999999987,0.02551873927280293,0.01,0.0,0.00347,0.0,9.429563439877091,1.073868849292578,9.990009990009991,0.01705430122083065,0,,0,,,,,,,
MID_0157,9,growing,96001.36,103,932.05,1462.01,0.01,692.57,0.00525,1,0,94291.91,0.01813,93383.5825,2275.810339423122,1762.6830000000002,0.024370561489207715,0.01,0.0,0.002405,0.00425,7.874007874011813,0.8810628905253008,1.9043991620643685,0.015871744177339556,0,,0,,,,,,,
MID_0157,10,growing,122061.11,114,1070.71,1719.61,0.01,891.41,0.00583,1,0,96001.36,0.27145,101220.3475,13966.060947727008,9031.175000000001,0.1379768128892171,0.01,0.0,0.00327,0.0005799999999999998,10.424330514074596,1.1094980518942221,1.714971702966901,0.014735986872748096,1,,0,,,,,,,
MID_0157,11,growing,99229.08,116,855.42,1506.29,0.01,466.9,0.00267,1,0,122061.11,-0.18705,102895.865,12939.78579141738,4087.1259999999993,0.12575613015441994,0.01,0.0,0.0036875000000000002,-0.00316,6.23832242407097,0.8228119619480007,3.743916136278547,0.013760283153117666,0,,0,,,,,,,
MID_0157,12,growing,100737.71,117,861.01,1486.38,0.01,716.0,0.00486,1,0,99229.08,0.0152,104507.315,11868.118018951747,-862.2979999999982,0.11356255797824473,0.01,0.0,0.0046525,0.0021899999999999997,6.45497224367903,0.9679163622056096,2.057189878625797,0.013162368504909658,0,,0,,,,,,,
MID_0157,13,growing,102171.85,99,1032.04,1519.72,0.01,318.17,0.001,1,0,100737.71,0.01424,106049.9375,10741.524806864812,-5815.914999999998,0.101287422321805,0.01,0.0,0.0035900000000000003,-0.0038599999999999997,8.42614977317636,1.1072796523791641,9.990009990009991,0.012322936223822085,0,,0,,,,,,,
MID_0157,14,growing,103529.95,114,908.16,1548.3,0.01,739.55,0.0051,1,0,102171.85,0.01329,101417.1475,1851.3765120828775,1433.6749999999986,0.01825506393841951,0.01,0.0,0.0034075,0.0041,8.42614977317636,0.8481848493056009,1.960399921584003,0.011918701434737647,0,,0,,,,,,,
MID_0157,15,growing,104811.93,120,873.43,1571.12,0.01,309.81,0.001,1,0,103529.95,0.01238,102812.86,1753.8187169337473,1358.075999999995,0.017058359400922114,0.01,0.0,0.00299,-0.0041,9.327379053088817,1.021053985176872,9.990009990009991,0.011262400986199052,0,,0,,,,,,,
MID_0157,16,growing,106019.2,124,854.99,1538.19,0.01,310.02,0.001,1,0,104811.93,0.01152,104133.23249999998,1656.1476175828905,1282.402999999997,0.015904121842822718,0.01,0.0,0.002025,0.0,10.965856099730656,0.9930082112867447,9.990009990009991,0.010687395107820529,0,,0,,,,,,,
MID_0157,17,growing,107154.75,117,915.85,1571.55,0.01,315.15,0.001,1,0,106019.2,0.01071,105378.95749999999,1560.3096255419457,1208.1670000000013,0.014806652699398163,0.01,0.0,0.002025,0.0,4.272001872658772,0.8874171543738615,9.990009990009991,0.01018266393785563,0,,0,,,,,,,
MID_0157,18,growing,129867.71,137,947.94,1819.68,0.01,339.87,0.001,1,0,107154.75,0.21196,111963.39749999999,11974.479365153727,7630.289000000004,0.10694994643268822,0.01,0.0,0.001,0.0,8.812869377601528,1.0438028541226216,9.990009990009991,0.00962894437993175,1,,0,,,,,,,
MID_0157,19,growing,109230.32,120,910.25,1574.3,0.01,390.03,0.00183,1,0,129867.71,-0.15891,113067.995,11278.447748824632,3234.6320000000037,0.09974925042869014,0.01,0.0,0.0012075,0.00083,8.812869377601528,1.0421556392613032,5.461496450027307,0.009277635106848028,0,,0,,,,,,,
MID_0157,20,growing,110184.02,103,1069.75,1596.84,0.01,1006.98,0.00767,1,0,109230.32,0.00873,114109.20000000001,10581.517224377643,-1154.9579999999987,0.09273149951349156,0.01,0.0,0.002875,0.00584,13.961255912942315,1.2511842243768934,1.303611002476861,0.009269977922447927,0,,0,,,,,,,
MID_0157,21,growing,111093.24,135,822.91,1590.93,0.01,296.09,0.001,1,0,110184.02,0.00825,115093.82250000001,9878.583474002015,-5536.9710000000005,0.08583070106926186,0.01,0.0,0.002875,-0.00667,15.777093099385159,0.8985205000818911,9.990009990009991,0.008921394422961974,0,,0,,,,,,,
MID_0157,22,growing,156755.73,177,885.63,2071.56,0.01,423.35,0.00146,2,0,111093.24,0.41103,121815.82750000001,23305.68324217849,14348.545000000002,0.19131900772079202,0.01,0.0,0.00299,0.0004599999999999999,31.658332236553463,0.9342679916450408,6.844626967830254,0.008490241617020023,1,,0,,,,,,,
MID_0157,23,growing,112821.13,127,888.36,1615.21,0.01,310.82,0.001,1,0,156755.73,-0.28027,122713.53000000001,22721.140810004847,5357.3820000000005,0.1851559547657026,0.01,0.0,0.0027825,-0.0004599999999999999,30.8274769213008,0.97595166163142,9.990009990009991,0.00821773863349656,0,,0,,,,,,,
MID_0157,24,growing,113664.3,110,1033.31,1608.64,0.01,302.08,0.00103,1,0,112821.13,0.00747,123583.6,22140.6306343293,-3622.142000000001,0.17915508719725065,0.01,0.0,0.0011225,3.000000000000008e-05,28.476598579652503,0.9659359663472773,9.699321047526674,0.007963742861519591,0,,0,,,,,,,
MID_0158,1,growing,132387.51,157,843.23,13244.12,0.09624,1179.9,0.00748,15,1,,0.0,132387.51,0.0,0.0,0.0,0.09624,0.0,0.00748,0.0,0.0,1.0,12.864590295415052,0.008912472181031937,0,,0,,,,,,,
MID_0158,2,growing,136878.94,153,894.63,13400.62,0.09424,1231.48,0.00748,14,1,132387.51,0.03393,134633.225,3175.9206102246903,4491.429999999993,0.02358942683131226,0.09524,-0.0020000000000000018,0.00748,0.0,2.8284271247461903,1.0609560855282663,12.597246357438847,0.008955367443627101,0,,0,,,,,,,
MID_0158,3,growing,141406.67,160,883.79,13568.51,0.09224,1721.29,0.01081,15,1,136878.94,0.03308,136891.04,4509.592174897861,4509.580000000002,0.03294293165473005,0.09424,-0.0020000000000000018,0.00859,0.0033300000000000005,3.5118845842842497,1.0481007554285307,8.53205068911294,0.010063161669772632,0,,0,,,,,,,
MID_0158,4,growing,145949.57,145,1006.55,13673.65,0.09024,1895.12,0.01163,13,1,141406.67,0.03213,139155.67250000002,5837.1102293422255,4521.3910000000005,0.041946620819933,0.09324,-0.0020000000000000018,0.00935,0.0008199999999999995,6.499999999999999,1.193683811059853,7.758576218725819,0.010829220777883076,0,,0,,,,,,,
MID_0158,5,growing,150486.35,148,1016.8,13783.08,0.08824,3058.64,0.01888,13,3,145949.57,0.03108,143680.3825,5856.614327256399,4536.513000000001,0.040761405456417384,0.09124,-0.0020000000000000018,0.012199999999999999,0.007250000000000001,6.557438524301998,1.2058394506836805,4.67348127747471,0.01285011149056608,0,,0,,,,,,,
MID_0158,6,growing,154996.01,164,945.1,13839.03,0.08624,2031.44,0.01183,14,2,150486.35,0.02997,148209.65000000002,5848.833029656427,4530.479999999999,0.03946324027900317,0.08923999999999999,-0.0020000000000000018,0.0132875,-0.007050000000000001,9.178779875342908,1.056414383599924,7.289324655565887,0.012896189391289498,0,,0,,,,,,,
MID_0158,7,growing,159458.1,184,866.62,13985.93,0.08424,2402.56,0.01385,16,2,154996.01,0.02879,152722.5075,5814.06635345909,4503.525,0.038069479401528425,0.08724,-0.0020000000000000018,0.0140475,0.0020199999999999992,17.89553016817328,0.9805723079011983,6.08187134502924,0.013235040829327844,0,,0,,,,,,,
MID_0158,8,growing,163853.17,170,963.84,13917.47,0.08224,1153.75,0.00584,14,1,159458.1,0.02756,157198.40750000003,5753.096115926769,4456.255000000002,0.03659767428553734,0.08524,-0.0020000000000000018,0.0126,-0.00801,14.910846164230023,0.9575679300581194,14.079780859441875,0.012378925236989836,0,,0,,,,,,,
MID_0158,9,growing,168163.1,192,875.85,14007.59,0.08024,2570.29,0.01405,15,2,163853.17,0.0263,161617.595,5667.163836608784,4389.634,0.035065265242770864,0.08324000000000001,-0.001999999999999988,0.0113925,0.00821,12.793227374930323,0.8613788355625492,5.710625578250659,0.012739902620554957,0,,0,,,,,,,
MID_0158,10,growing,215464.42,208,1035.89,17365.17,0.07824,2556.09,0.01105,16,2,168163.1,0.28128,176734.6975,26063.245260578937,17232.889000000003,0.14747101519457698,0.08124,-0.0020000000000000018,0.0111975,-0.002999999999999999,15.86400537905439,1.0960639085811026,7.079902271287667,0.012619507177050822,1,,0,,,,,,,
MID_0158,11,growing,176464.19,162,1089.29,13931.83,0.07624,2735.04,0.01431,12,2,215464.42,-0.18101,180986.22000000003,23573.77666955237,8513.437999999998,0.13025177645802047,0.07924,-0.0020000000000000018,0.0113125,0.003259999999999999,20.944370763206678,1.2569407583485264,5.327370554119209,0.012910625223527095,0,,0,,,,,,,
MID_0158,12,growing,180429.27,176,1025.17,13876.27,0.07424,3140.73,0.01624,13,3,176464.19,0.02247,185130.245,20858.61818366128,-220.17200000000594,0.11266996477830303,0.07724,-0.0020000000000000018,0.013912500000000001,0.0019300000000000012,19.891371663780923,1.0636308930942895,4.571147096853641,0.0133318618420167,0,,0,,,,,,,
MID_0158,13,growing,184257.78,209,881.62,13790.99,0.07224,1946.15,0.00953,15,2,180429.27,0.02122,189153.915,17826.603361688532,-8965.484000000006,0.09424390376268071,0.07524,-0.0020000000000000018,0.012782499999999999,-0.006710000000000001,23.51418011895517,1.006587886053548,7.579477494491659,0.013090012512012354,0,,0,,,,,,,
MID_0158,14,growing,187943.84,194,968.78,13684.38,0.07024,2246.29,0.01088,14,2,184257.78,0.02,182273.77,4940.964464265188,3826.745999999999,0.027107380640879274,0.07324,-0.0020000000000000018,0.012740000000000001,0.0013500000000000005,20.54872258803452,0.9352151290194903,6.455289035934197,0.012996938409618426,0,,0,,,,,,,
MID_0158,15,growing,191484.94,203,943.28,13614.14,0.06824,2691.09,0.013,14,2,187943.84,0.01884,186028.9575,4758.4342615076175,3685.3070000000034,0.02557899762181938,0.07124,-0.0020000000000000018,0.0124125,0.0021199999999999986,14.387494569938161,0.865958560163042,5.248827013306669,0.013078224595737497,0,,0,,,,,,,
MID_0158,16,growing,194882.26,188,1036.61,13450.22,0.06624,1427.47,0.00626,12,1,191484.94,0.01774,189642.20500000002,4572.757189307605,3541.454000000004,0.024112550206234373,0.06924,-0.0020000000000000018,0.0099175,-0.0067399999999999995,9.32737905308882,1.0111591248280771,10.57977958792525,0.012660552250850277,0,,0,,,,,,,
MID_0158,17,growing,198140.77,191,1037.39,13222.78,0.06424,2820.44,0.01328,12,2,194882.26,0.01672,193112.9525,4388.604431960403,3398.810999999999,0.02272558300789108,0.06724,-0.001999999999999988,0.010855,0.00702,6.480740698407867,1.1766861005875549,4.836985166779611,0.012768740468239326,0,,0,,,,,,,
MID_0158,18,growing,241523.34,292,827.13,15530.68,0.06224,2452.45,0.00927,18,2,198140.77,0.21895,206507.8275,23501.310143483955,15337.370999999996,0.11380348351865814,0.06523999999999999,-0.0020000000000000087,0.0104525,-0.00401,49.42671342502959,0.8537851731043168,6.713407399417538,0.01256660716595697,1,,0,,,,,,,
MID_0158,19,growing,204281.36,211,968.16,12802.14,0.06024,2893.81,0.01322,13,2,241523.34,-0.1542,209706.9325,21565.92723771664,7157.986999999994,0.10283840872839911,0.06324,-0.001999999999999995,0.010507500000000001,0.00395,48.747649515985216,1.026376049529302,4.556387565237123,0.012664756827659716,0,,0,,,,,,,
MID_0158,20,growing,207193.7,236,877.94,12551.19,0.05824,2535.72,0.01132,14,2,204281.36,0.01426,212784.79249999998,19527.076816699635,-1008.3189999999944,0.09176913719812879,0.06124,-0.0020000000000000018,0.0117725,-0.0019000000000000006,43.73023362998799,0.8469337552213466,5.144421870859465,0.01263977190426457,0,,0,,,,,,,
MID_0158,21,growing,210027.74,194,1082.62,12339.19,0.05624,1711.43,0.00712,11,1,207193.7,0.01368,215756.53499999997,17337.330788195068,-9157.446,0.08035599379696524,0.059239999999999994,-0.0020000000000000018,0.0102325,-0.004200000000000001,42.797001452593996,1.0435998033526444,7.89776716753265,0.01238794193415959,0,,0,,,,,,,
MID_0158,22,growing,297932.3,318,936.89,16663.18,0.05424,3670.4,0.01173,17,3,210027.74,0.41854,229858.775,45442.94788682723,28378.685999999998,0.19769942603509275,0.05724,-0.0020000000000000018,0.0108475,0.004610000000000001,54.944669137839625,1.132699817441031,4.623646747932828,0.012382904837052339,1,,0,,,,,,,
MID_0158,23,growing,215566.0,247,872.74,11737.41,0.05224,1622.13,0.00675,13,1,297932.3,-0.27646,232679.935,43640.30255803567,11302.145999999997,0.1875550745613201,0.05524,-0.001999999999999995,0.00923,-0.004980000000000001,51.50647208523086,0.9014419104280285,7.738112872167086,0.012137034647063108,0,,0,,,,,,,
MID_0158,24,growing,218332.19,251,869.85,11464.25,0.05024,445.14,0.0012,13,0,215566.0,0.01283,235464.5575,41788.04112945257,-5745.2949999999955,0.17747062051695445,0.053239999999999996,-0.0020000000000000018,0.0067,-0.00555,50.810103982049334,0.9907852472834134,41.83180682764364,0.011644625128064297,0,,0,,,,,,,
MID_0159,1,growing,113915.58,128,889.97,8840.79,0.07323,2608.42,0.02088,9,2,,0.0,113915.58,0.0,0.0,0.0,0.07323,0.0,0.02088,0.0,0.0,1.0,3.5070159475120923,0.022897833641167455,0,,0,,,,,,,
MID_0159,2,growing,117064.64,111,1054.64,8856.26,0.07123,2655.17,0.02088,8,2,113915.58,0.02764,115490.11,2226.7216803633078,3149.0599999999977,0.019280626543208133,0.07223,-0.0020000000000000018,0.02088,0.0,12.020815280171307,1.1850287088328821,3.4112350941046885,0.022788055184886444,0,,0,,,,,,,
MID_0159,3,growing,120179.19,126,953.8,8807.75,0.06923,1157.68,0.00807,9,1,117064.64,0.02661,117053.13666666667,3131.8208446578365,3131.805,0.026755548239169334,0.07123,-0.0020000000000000018,0.01661,-0.012809999999999998,9.291573243177568,1.0717215187028775,8.57762359063313,0.018285911802795526,0,,0,,,,,,,
MID_0159,4,growing,123240.84,137,899.57,8817.22,0.06723,2016.04,0.01489,9,2,120179.19,0.02548,118600.0625,4013.8243613821687,3109.0329999999985,0.03384335789324163,0.07023,-0.0020000000000000018,0.01618,0.00682,10.785793124908956,1.0107868804566447,4.514807601907192,0.017785214067619515,0,,0,,,,,,,
MID_0159,5,growing,126231.91,148,852.92,8736.83,0.06523,1537.16,0.01058,10,1,123240.84,0.02427,121679.14499999999,3945.887387111629,3056.3460000000005,0.03242862519357118,0.06823,-0.0020000000000000018,0.013605,-0.00431,15.800843859321773,0.9583693832376371,6.1648237406672335,0.01660661993187876,0,,0,,,,,,,
MID_0159,6,growing,129135.68,120,1076.13,8679.97,0.06323,1874.68,0.01298,8,1,126231.91,0.023,124696.905,3855.2491469899305,2986.053999999998,0.03091695938210346,0.06623,-0.0020000000000000018,0.011630000000000001,0.0023999999999999994,12.365947867699694,1.0203766214063568,4.8709652569139505,0.016236876100190662,0,,0,,,,,,,
MID_0159,7,growing,131936.71,155,851.2,8599.2,0.06123,1280.65,0.00812,10,1,129135.68,0.02169,127636.285,3743.1736283221717,2899.1379999999976,0.029326876979323277,0.06423,-0.001999999999999995,0.0116425,-0.00486,15.253414918196732,0.8924302788844622,7.539711858145549,0.015237009018908816,0,,0,,,,,,,
MID_0159,8,growing,134621.16,163,825.9,8477.32,0.05923,2307.99,0.01551,10,2,131936.71,0.02035,130481.36499999999,3611.3094405999814,2796.8779999999997,0.027676821441684835,0.062229999999999994,-0.0020000000000000018,0.0117975,0.007389999999999999,18.69937610367433,0.9181053169847816,3.8185803623235124,0.015494722102458348,0,,0,,,,,,,
MID_0159,9,growing,137177.02,143,959.28,8364.34,0.05723,1336.41,0.00829,8,1,134621.16,0.01899,133217.6425,3461.682513907287,2680.847,0.0259851656951616,0.06022999999999999,-0.001999999999999995,0.011225,-0.007219999999999999,18.73276986103941,1.1247010270599822,6.902665540948017,0.014798552801002255,0,,0,,,,,,,
MID_0159,10,growing,174493.04,193,904.11,10110.87,0.05523,2600.54,0.01368,11,2,137177.02,0.27203,144556.9825,20071.731629919006,13022.485000000004,0.13884996271127997,0.058230000000000004,-0.0020000000000000018,0.0114,0.005389999999999999,21.315096371664225,0.8401494243260572,4.036985600467802,0.01481254025766856,1,,0,,,,,,,
MID_0159,11,growing,141865.87,154,921.21,8049.21,0.05323,903.81,0.00507,8,0,174493.04,-0.18698,147039.2725,18546.76059592324,5905.014999999999,0.12613474128687016,0.05623,-0.0020000000000000018,0.010637500000000001,-0.00861,21.45343795292494,1.0822485902255639,10.496943403667915,0.013986541501978087,0,,0,,,,,,,
MID_0159,12,growing,143986.4,176,818.1,7894.11,0.05123,1195.24,0.0069,9,1,141865.87,0.01495,149380.5825,16981.662346795074,-1219.9029999999998,0.11368052033591042,0.05423,-0.0020000000000000018,0.008485,0.00183,22.368132093076827,0.9905557573556121,7.423561802637298,0.013472921797479845,0,,0,,,,,,,
MID_0159,13,growing,145953.85,134,1089.21,7677.99,0.04923,1614.1,0.00969,7,1,143986.4,0.01366,151574.79,15369.753195856214,-8349.704000000002,0.10140045845192866,0.05223,-0.001999999999999995,0.008834999999999999,0.002790000000000001,25.721262281103808,1.1354453340005004,5.079971107212878,0.013270413219281381,0,,0,,,,,,,
MID_0159,14,growing,147768.96,152,972.16,7475.81,0.04723,1421.33,0.00824,7,1,145953.85,0.01244,144893.77,2541.7832237360717,1967.672,0.017542391392801285,0.05023,-0.0020000000000000018,0.007475000000000001,-0.00145,17.204650534085253,1.075267390029974,5.731100594588035,0.012984529825721252,0,,0,,,,,,,
MID_0159,15,growing,149435.49,178,839.53,7231.64,0.04523,1796.39,0.01077,8,2,147768.96,0.01128,146786.175,2346.36181365236,1816.2379999999976,0.01598489649067002,0.048229999999999995,-0.0020000000000000018,0.0089,0.0025299999999999993,20.97617696340303,0.9113340063611988,4.199238696499861,0.012913857695694305,0,,0,,,,,,,
MID_0159,16,growing,150960.26,164,920.49,7011.69,0.04323,1654.65,0.0096,7,1,149435.49,0.0102,148529.64,2155.752458995683,1668.576000000001,0.014513954648925081,0.04622999999999999,-0.0020000000000000018,0.009575,-0.001170000000000001,18.65475810617763,1.1251558489182252,4.502655973336111,0.012779107322747623,0,,0,,,,,,,
MID_0159,17,growing,152353.26,144,1058.01,6809.2,0.04123,1500.56,0.00854,6,1,150960.26,0.00923,150129.4925,1973.9190870509904,1527.767000000007,0.013148110035993376,0.04423,-0.001999999999999995,0.0092875,-0.0010599999999999984,14.82115605027714,0.9713553860137163,4.8273035944268825,0.012588373283294454,0,,0,,,,,,,
MID_0159,18,growing,184353.03,225,819.35,7704.77,0.03923,1415.87,0.00656,9,1,152353.26,0.21004,159275.51,16760.757049089363,10614.562000000002,0.10523122512044777,0.042230000000000004,-0.0020000000000000018,0.0088675,-0.001980000000000001,34.451656950960526,0.8428139400921659,5.9792714525224815,0.012229976454489425,1,,0,,,,,,,
MID_0159,19,growing,154799.13,142,1090.13,6240.84,0.03723,458.37,0.00156,5,0,184353.03,-0.16031,160616.42,15903.760104321198,4351.637999999997,0.09901702518473628,0.04023,-0.0020000000000000018,0.006565,-0.005,38.79325542754393,1.2985003513870859,23.85009609224856,0.011694490469054538,0,,0,,,,,,,
MID_0159,20,growing,155887.06,183,851.84,6002.56,0.03523,1650.2,0.00937,7,1,154799.13,0.00703,161848.12,15075.872963904896,-1895.250000000003,0.09314827360250924,0.03823,-0.0020000000000000018,0.0065075,0.00781,39.179076048319466,0.9254201566556943,3.7594707075018676,0.01163353884615855,0,,0,,,,,,,
MID_0159,21,growing,156913.04,184,852.79,5711.88,0.03323,460.66,0.00159,6,0,155887.06,0.00658,162988.065,14269.43804833832,-8123.203999999998,0.08754897512434895,0.03623,-0.001999999999999995,0.00477,-0.00778,33.88706734630976,0.80603207909188,20.886235072281586,0.011177432619326353,0,,0,,,,,,,
MID_0159,22,growing,221061.85,267,827.95,7458.28,0.03123,2296.42,0.00954,8,2,156913.04,0.40882,172165.27,32609.144908409744,19981.414,0.1894060567977522,0.03423,-0.0020000000000000018,0.005515,0.00795,52.453153702454664,1.010496124977116,3.2732417985536113,0.011123132650911126,1,,0,,,,,,,
MID_0159,23,growing,158878.42,169,940.11,5173.67,0.02923,1032.34,0.00518,5,1,221061.85,-0.28129,173185.0925,31941.959904749478,7312.289000000004,0.1844382760864076,0.03223,-0.0020000000000000018,0.00642,-0.00436,44.69433222829639,0.8623833854677881,5.641767998455896,0.010905208731526277,0,,0,,,,,,,
MID_0159,24,growing,159872.82,162,986.87,4863.99,0.02723,356.87,0.001,4,0,158878.42,0.00626,174181.53250000003,31277.731736378995,-5330.409,0.17956973559294764,0.03023,-0.0019999999999999983,0.0043275,-0.00418,48.542077966783964,1.1585156836964687,27.202797202797207,0.010512642756993254,0,,0,,,,,,,
MID_0160,1,growing,72084.99,75,961.13,7748.9,0.10048,847.41,0.00923,8,0,,0.0,72084.99,0.0,0.0,0.0,0.10048,0.0,0.00923,0.0,0.0,1.0,10.885061206803163,0.011755706701051694,0,,0,,,,,,,
MID_0160,2,growing,74949.64,72,1040.97,7884.83,0.09848,866.85,0.00923,7,0,72084.99,0.03974,73517.315,2025.6134407260392,2864.649999999994,0.02755287568239518,0.09948,-0.0020000000000000018,0.00923,0.0,2.1213203435596424,1.0830688876634795,10.66839995666775,0.011658886073221941,0,,0,,,,,,,
MID_0160,3,growing,77837.93,83,937.81,8021.59,0.09648,1461.41,0.01636,8,1,74949.64,0.03854,74957.52,2876.478095119091,2876.469999999994,0.03837477674128915,0.09848,-0.0020000000000000018,0.011606666666666668,0.007129999999999999,5.686240703077325,0.97573689303216,5.896950064177006,0.014122087639265004,0,,0,,,,,,,
MID_0160,4,growing,80733.21,86,938.76,8118.45,0.09448,1372.38,0.01434,8,1,77837.93,0.0372,76401.4425,3722.328961616859,2883.2949999999996,0.04872066337711017,0.09748,-0.0020000000000000018,0.01229,-0.0020199999999999992,6.582805886043832,0.9767253129129254,6.588104037375357,0.014882081578450295,0,,0,,,,,,,
MID_0160,5,growing,83618.59,94,889.56,8242.81,0.09248,1275.82,0.01273,9,1,80733.21,0.03574,79284.8425,3731.249670350621,2890.2130000000006,0.04706132411505465,0.09548,-0.001999999999999988,0.013165,-0.0016100000000000003,9.105858919765158,0.9255355675090778,7.264158353625011,0.014962758240478671,0,,0,,,,,,,
MID_0160,6,growing,86477.14,95,910.29,8320.21,0.09048,1368.2,0.01356,9,1,83618.59,0.03419,82166.7175,3718.46836109864,2880.301000000001,0.04525516503751516,0.09348000000000001,-0.0020000000000000018,0.0142475,0.0008299999999999991,5.9160797830996135,0.8744632410155911,6.672074330801564,0.015118871813489932,0,,0,,,,,,,
MID_0160,7,growing,89292.23,87,1026.35,8407.33,0.08848,1853.94,0.01851,8,1,86477.14,0.03255,85030.2925,3683.9879163064006,2853.560999999997,0.04332559383190497,0.09148,-0.0020000000000000018,0.014785,0.0049499999999999995,4.65474668125631,1.0944114479478786,4.779860623413106,0.016010814845651453,0,,0,,,,,,,
MID_0160,8,growing,92047.78,96,958.83,8455.04,0.08648,1827.11,0.01771,8,1,89292.23,0.03086,87858.935,3628.160237737575,2810.2660000000005,0.041295290430008964,0.08948,-0.0020000000000000018,0.0156275,-0.0007999999999999986,4.082482904638626,1.0213792662661383,4.882841172152899,0.01654860436440835,0,,0,,,,,,,
MID_0160,9,growing,94728.59,88,1076.46,8566.41,0.08448,1465.55,0.01359,7,1,92047.78,0.02912,90636.435,3551.724897008959,2750.9899999999993,0.039186502613102255,0.08748,-0.0020000000000000018,0.0158425,-0.00412,4.654746681256311,1.2101038715769594,6.215878154661174,0.016412823548028296,0,,0,,,,,,,
MID_0160,10,growing,121650.81,113,1076.56,10598.42,0.08248,1892.46,0.01373,9,1,94728.59,0.2842,99429.8525,14979.310238441938,9975.655,0.1506520412296829,0.08548,-0.0020000000000000018,0.015885,0.0001399999999999995,12.027745701779143,1.1826560766349186,6.006845823319496,0.016293553127762542,1,,0,,,,,,,
MID_0160,11,growing,99811.41,97,1028.98,8550.54,0.08048,1226.01,0.01046,8,1,121650.81,-0.17953,102059.6475,13451.767106513977,5021.3110000000015,0.13180299399311735,0.08348,-0.0020000000000000018,0.0138725,-0.0032699999999999986,10.472185381603339,1.002562478686608,7.693337157059554,0.01588227156285163,0,,0,,,,,,,
MID_0160,12,growing,102190.1,96,1064.48,8532.59,0.07848,1468.32,0.01234,8,1,99811.41,0.02383,104595.2275,11788.595875326204,54.51300000000337,0.11270682379091818,0.08148,-0.0020000000000000018,0.01253,0.0018799999999999997,10.472185381603339,1.1101863729753971,6.359290170974799,0.01573842955588025,0,,0,,,,,,,
MID_0160,13,growing,104448.01,116,900.41,8523.89,0.07648,1090.15,0.00865,9,1,102190.1,0.0221,107025.0825,9932.561507269475,-4922.9710000000005,0.09280592245445518,0.07948,-0.001999999999999988,0.011295,-0.0036900000000000006,10.472185381603339,0.8364546755104695,8.840596462836668,0.01526914273119357,0,,0,,,,,,,
